Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
Sophie,tvui,postPlay,,,2021-12-02 18:15:41
Sophie,tvui,playback,,,2021-12-02 17:52:54
Sophie,tvui,movieDetails,,,2021-12-02 17:52:54
Sophie,tvui,movieDetails,,,2021-12-02 17:52:52
Sophie,tvui,browseTitles,,,2021-12-02 17:52:52
Sophie,tvui,browseTitles,,,2021-12-02 17:52:46
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-12-02 17:52:43
Sophie,tvui,browseTitles,,,2021-12-02 17:52:43
Sophie,tvui,movieDetails,,,2021-11-27 10:16:05
Sophie,tvui,profilesGate,,,2021-11-27 10:16:05
Sophie,tvui,playback,,,2021-11-27 09:46:05
Sophie,tvui,movieDetails,,,2021-11-27 09:46:05
Sophie,tvui,postPlay,,,2021-11-27 09:26:58
Sophie,tvui,playback,,,2021-11-27 09:26:58
Sophie,tvui,playback,,,2021-11-27 09:26:42
Sophie,tvui,postPlay,,,2021-11-27 09:26:42
Sophie,tvui,movieDetails,,,2021-11-27 09:18:15
Sophie,tvui,playback,,,2021-11-27 09:18:15
Sophie,tvui,movieDetails,,,2021-11-23 17:53:44
Sophie,tvui,profilesGate,,,2021-11-23 17:53:44
Sophie,tvui,profilesGate,,,2021-11-23 17:15:43
Sophie,tvui,movieDetails,,,2021-11-23 16:46:37
Sophie,tvui,playback,,,2021-11-23 16:46:37
Sophie,tvui,playback,,,2021-11-23 16:45:29
Sophie,tvui,postPlay,,,2021-11-23 16:45:29
Sophie,tvui,playback,,,2021-11-23 16:45:13
Sophie,tvui,postPlay,,,2021-11-23 16:45:13
Sophie,tvui,movieDetails,,,2021-11-23 16:32:19
Sophie,tvui,playback,,,2021-11-23 16:32:19
Sophie,tvui,browseTitles,,,2021-11-23 16:32:02
Sophie,tvui,movieDetails,,,2021-11-23 16:32:02
Sophie,tvui,profilesGate,,,2021-11-23 16:31:54
Sophie,tvui,browseTitles,,,2021-11-23 16:31:54
Sophie,tvui,profilesGate,,,2021-11-23 14:02:07
Sophie,tvui,movieDetails,,,2021-11-23 14:02:07
Sophie,tvui,movieDetails,,,2021-11-23 13:32:06
Sophie,tvui,playback,,,2021-11-23 13:32:06
Sophie,tvui,postPlay,,,2021-11-23 13:18:47
Sophie,tvui,playback,,,2021-11-23 13:18:47
Sophie,tvui,playback,,,2021-11-23 13:18:31
Sophie,tvui,postPlay,,,2021-11-23 13:18:31
Sophie,tvui,postPlay,,,2021-11-23 12:56:33
Sophie,tvui,playback,,,2021-11-23 12:56:33
Sophie,tvui,postPlay,,,2021-11-23 12:56:18
Sophie,tvui,playback,,,2021-11-23 12:56:18
Sophie,tvui,profilesGate,,,2021-11-23 12:54:03
Sophie,tvui,movieDetails,,,2021-11-23 12:54:03
Sophie,tvui,movieDetails,,,2021-11-23 12:48:09
Sophie,tvui,playback,,,2021-11-23 12:48:09
Sophie,tvui,browseTitles,,,2021-11-23 12:48:08
Sophie,tvui,movieDetails,,,2021-11-23 12:48:08
Sophie,tvui,movieDetails,,,2021-11-23 12:48:02
Sophie,tvui,browseTitles,,,2021-11-23 12:48:02
Sophie,tvui,movieDetails,,,2021-11-23 12:48:00
Sophie,tvui,playback,,,2021-11-23 12:48:00
Sophie,tvui,playback,,,2021-11-23 12:47:41
Sophie,tvui,movieDetails,,,2021-11-23 12:47:41
Sophie,tvui,movieDetails,,,2021-11-23 12:47:38
Sophie,tvui,browseTitles,,,2021-11-23 12:47:38
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-11-23 12:47:21
Sophie,tvui,browseTitles,,,2021-11-23 12:47:21
Sophie,tvui,profilesGate,,,2021-11-23 12:47:20
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-11-23 12:47:20
Sophie,tvui,profilesGate,,,2021-11-23 12:47:17
Sophie,tvui,playback,,,2021-11-23 10:54:14
Sophie,tvui,movieDetails,,,2021-11-23 10:54:14
Sophie,tvui,playback,,,2021-11-23 10:38:30
Sophie,tvui,movieDetails,,,2021-11-23 10:38:30
Sophie,tvui,movieDetails,,,2021-11-23 10:38:28
Sophie,tvui,search,,,2021-11-23 10:38:28
Sophie,tvui,browseTitles,,,2021-11-23 10:38:18
Sophie,tvui,search,,,2021-11-23 10:38:18
Sophie,tvui,browseTitles,,,2021-11-23 10:38:12
Sophie,tvui,movieDetails,,,2021-11-23 10:38:12
Sophie,tvui,playback,,,2021-11-23 10:38:10
Sophie,tvui,movieDetails,,,2021-11-23 10:38:10
Sophie,tvui,movieDetails,,,2021-11-23 10:38:07
Sophie,tvui,playback,,,2021-11-23 10:38:07
Sophie,tvui,movieDetails,,,2021-11-23 10:38:05
Sophie,tvui,browseTitles,,,2021-11-23 10:38:05
Sophie,tvui,browseTitles,,,2021-11-23 10:38:01
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-11-23 10:37:58
Sophie,tvui,browseTitles,,,2021-11-23 10:37:58
Sophie,tvui,profilesGate,,,2021-11-22 20:21:26
Sophie,tvui,movieDetails,,,2021-11-22 10:14:01
Sophie,tvui,profilesGate,,,2021-11-22 10:14:01
Sophie,tvui,playback,,,2021-11-22 09:44:00
Sophie,tvui,movieDetails,,,2021-11-22 09:44:00
Sophie,tvui,movieDetails,,,2021-11-22 09:10:07
Sophie,tvui,playback,,,2021-11-22 09:10:07
Sophie,tvui,movieDetails,,,2021-11-22 09:10:05
Sophie,tvui,browseTitles,,,2021-11-22 09:10:05
Sophie,tvui,browseTitles,,,2021-11-22 09:09:39
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-11-22 09:09:36
Sophie,tvui,browseTitles,,,2021-11-22 09:09:36
Sophie,tvui,profilesGate,,,2021-11-21 20:01:50
Sophie,tvui,profilesGate,,,2021-11-20 17:20:41
Sophie,tvui,movieDetails,,,2021-11-20 17:20:41
Sophie,tvui,playback,,,2021-11-20 16:50:41
Sophie,tvui,movieDetails,,,2021-11-20 16:50:41
Sophie,tvui,movieDetails,,,2021-11-20 16:30:50
Sophie,tvui,playback,,,2021-11-20 16:30:50
Sophie,tvui,movieDetails,,,2021-11-20 16:30:47
Sophie,tvui,search,,,2021-11-20 16:30:47
Sophie,tvui,search,,,2021-11-20 16:30:36
Sophie,tvui,browseTitles,,,2021-11-20 16:30:36
Sophie,tvui,browseTitles,,,2021-11-20 16:29:57
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-11-20 16:29:57
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-11-20 16:29:55
Sophie,tvui,profilesGate,,,2021-11-20 16:29:55
Sophie,tvui,profilesGate,,,2021-11-20 09:59:51
Sophie,tvui,movieDetails,,,2021-11-20 09:59:51
Sophie,tvui,playback,,,2021-11-20 09:29:46
Sophie,tvui,movieDetails,,,2021-11-20 09:29:46
Sophie,tvui,postPlay,,,2021-11-20 09:15:59
Sophie,tvui,playback,,,2021-11-20 09:15:59
Sophie,tvui,playback,,,2021-11-20 09:15:44
Sophie,tvui,postPlay,,,2021-11-20 09:15:44
Sophie,tvui,playback,,,2021-11-20 08:53:01
Sophie,tvui,episodesSelector,,,2021-11-20 08:53:01
Sophie,tvui,episodesSelector,,,2021-11-20 08:52:55
Sophie,tvui,movieDetails,,,2021-11-20 08:52:55
Sophie,tvui,browseTitles,,,2021-11-20 08:52:47
Sophie,tvui,movieDetails,,,2021-11-20 08:52:47
Sophie,tvui,browseTitles,,,2021-11-20 08:52:33
Sophie,tvui,search,,,2021-11-20 08:52:33
Sophie,tvui,search,,,2021-11-20 08:52:29
Sophie,tvui,movieDetails,,,2021-11-20 08:52:29
Sophie,tvui,movieDetails,,,2021-11-20 08:52:28
Sophie,tvui,playback,,,2021-11-20 08:52:28
Sophie,tvui,movieDetails,,,2021-11-20 08:46:04
Sophie,tvui,playback,,,2021-11-20 08:46:04
Sophie,tvui,movieDetails,,,2021-11-20 08:46:01
Sophie,tvui,search,,,2021-11-20 08:46:01
Sophie,tvui,browseTitles,,,2021-11-20 08:45:53
Sophie,tvui,search,,,2021-11-20 08:45:53
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-11-20 08:44:56
Sophie,tvui,browseTitles,,,2021-11-20 08:44:56
Sophie,tvui,profilesGate,,,2021-11-20 08:44:55
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-11-20 08:44:55
Sophie,tvui,profilesGate,,,2021-11-19 11:54:25
Sophie,tvui,movieDetails,,,2021-11-19 11:54:25
Sophie,tvui,playback,,,2021-11-19 11:24:25
Sophie,tvui,movieDetails,,,2021-11-19 11:24:25
Sophie,tvui,playback,,,2021-11-19 11:10:48
Sophie,tvui,postPlay,,,2021-11-19 11:10:48
Sophie,tvui,playback,,,2021-11-19 11:10:33
Sophie,tvui,postPlay,,,2021-11-19 11:10:33
Sophie,tvui,playback,,,2021-11-19 10:59:27
Sophie,tvui,postPlay,,,2021-11-19 10:59:27
Sophie,tvui,postPlay,,,2021-11-19 10:59:12
Sophie,tvui,playback,,,2021-11-19 10:59:12
Sophie,tvui,postPlay,,,2021-11-19 10:48:07
Sophie,tvui,playback,,,2021-11-19 10:48:07
Sophie,tvui,playback,,,2021-11-19 10:47:52
Sophie,tvui,postPlay,,,2021-11-19 10:47:52
Sophie,tvui,postPlay,,,2021-11-19 10:36:47
Sophie,tvui,playback,,,2021-11-19 10:36:47
Sophie,tvui,playback,,,2021-11-19 10:36:32
Sophie,tvui,postPlay,,,2021-11-19 10:36:32
Sophie,tvui,postPlay,,,2021-11-19 10:25:26
Sophie,tvui,playback,,,2021-11-19 10:25:26
Sophie,tvui,playback,,,2021-11-19 10:25:11
Sophie,tvui,postPlay,,,2021-11-19 10:25:11
Sophie,tvui,playback,,,2021-11-19 10:14:06
Sophie,tvui,postPlay,,,2021-11-19 10:14:06
Sophie,tvui,playback,,,2021-11-19 10:13:50
Sophie,tvui,postPlay,,,2021-11-19 10:13:50
Sophie,tvui,postPlay,,,2021-11-19 10:02:45
Sophie,tvui,playback,,,2021-11-19 10:02:45
Sophie,tvui,postPlay,,,2021-11-19 10:02:30
Sophie,tvui,playback,,,2021-11-19 10:02:30
Sophie,tvui,movieDetails,,,2021-11-19 09:50:45
Sophie,tvui,playback,,,2021-11-19 09:50:45
Sophie,tvui,search,,,2021-11-19 09:50:43
Sophie,tvui,movieDetails,,,2021-11-19 09:50:43
Sophie,tvui,search,,,2021-11-19 09:50:34
Sophie,tvui,browseTitles,,,2021-11-19 09:50:34
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-11-19 09:50:26
Sophie,tvui,browseTitles,,,2021-11-19 09:50:26
Sophie,tvui,profilesGate,,,2021-11-19 09:50:24
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-11-19 09:50:24
